ClientID,ClientName,ClientStartDate,InvoiceMonth,ServiceTier_Contract,ServerCount_Contract,ServerCount_Actual_Avg,SupportTicketCount,BilledAmount_INR
CL-26502,Badal-Jaggi,2016-11-25,2018-12-01,Basic,12,11,,43229.28
CL-61833,"Rattan, Subramanian and Pandya",2016-11-03,2017-02-01,Basic,15,14,,54990.91
CL-55774,"Sheth, Khosla and Zachariah",2015-03-16,2020-12-01,Basic,7,6,,23930.93
CL-25169,Kakar Group,2016-09-28,2019-08-01,Basic,11,11,,44009.6
CL-24337,Vig-Sangha,2016-10-13,2021-08-01,Pro,32,31,,251846.77
CL-43739,Khosla-Dara,2016-07-13,2018-11-01,Pro,23,23,,187528.23
CL-50300,Sen-Pingle,2025-03-26,2025-08-01,Basic,14,14,2.0,56799.82
CL-99845,Chadha-Patel,2015-12-09,2019-10-01,Basic,13,13,,51389.43
CL-34306,"Mall, Mitra and Contractor",2014-10-07,2023-05-01,Pro,19,19,1.0,150693.5
CL-43739,Khosla-Dara,2016-07-13,2022-02-01,Pro,23,24,1.0,193070.62
CL-79605,"Gole, Varughese and Nadkarni",2016-10-29,2023-12-01,Pro,18,17,3.0,135862.96
CL-64492,Om Group,2019-01-19,2021-05-01,Pro,19,19,,152468.39
CL-81912,Chaudhary PLC,2021-02-01,2024-01-01,Basic,13,12,1.0,47386.28
CL-83431,"Pal, Zachariah and Madan",2015-09-17,2016-10-01,Enterprise,76,79,,1172990.2
CL-20694,Bumb Ltd,2016-08-29,2025-09-01,Pro,17,18,1.0,145013.2
CL-26502,Badal-Jaggi,2016-11-25,2017-11-01,Basic,12,12,,48089.61
CL-13321,"Taneja, Acharya and Thaman",2014-08-11,2016-11-01,Pro,38,36,,285270.51
CL-59713,More-Bhandari,2014-01-20,2024-02-01,Enterprise,48,48,2.0,715383.34
CL-83431,"Pal, Zachariah and Madan",2015-09-17,2019-01-01,Enterprise,76,70,,1044617.98
CL-41706,"Manne, Verma and Gour",2015-12-28,2018-11-01,Pro,31,32,,257487.7
CL-61004,Khatri-Borde,2022-08-30,2024-03-01,Pro,33,34,6.0,267907.5
CL-88571,"Narasimhan, Reddy and Dhawan",2014-12-25,2018-05-01,Basic,8,8,,32535.12
CL-55774,"Sheth, Khosla and Zachariah",2015-03-16,2019-09-01,Basic,7,8,,32003.62
CL-97964,Kapoor Inc,2015-11-09,2021-03-01,Pro,35,36,,284777.23
CL-93176,Batra-Samra,2014-11-26,2024-06-01,Basic,15,16,2.0,63321.12
CL-85839,Kapadia and Sons,2019-09-25,2025-03-01,Basic,8,8,1.0,31984.69
CL-91913,"Datta, Mishra and Kala",2015-02-26,2016-03-01,Basic,10,10,,40637.58
CL-88571,"Narasimhan, Reddy and Dhawan",2014-12-25,2015-06-01,Basic,8,9,,35764.19
CL-56763,Chacko-Chokshi,2018-06-17,2020-08-01,Basic,13,13,,52121.26
CL-40503,"Ghosh, Hans and Patil",2022-02-12,2025-04-01,Basic,14,14,3.0,55416.83
CL-13321,"Taneja, Acharya and Thaman",2014-08-11,2020-09-01,Pro,38,41,,322729.2
CL-39250,"Chandra, Wali and Goel",2020-07-13,2024-04-01,Basic,6,6,1.0,24155.68
CL-43739,Khosla-Dara,2016-07-13,2020-12-01,Pro,23,21,,165929.91
CL-80376,Kari and Sons,2016-01-02,2017-07-01,Basic,12,11,,44727.42
CL-91761,Rai-Sinha,2020-11-08,2021-11-01,Basic,15,15,1.0,59020.77
CL-46911,"Sabharwal, Mammen and Wason",2016-04-24,2017-08-01,Basic,6,6,,23994.74
CL-85839,Kapadia and Sons,2019-09-25,2023-03-01,Basic,8,9,0.0,35543.07
CL-56763,Chacko-Chokshi,2018-06-17,2021-09-01,Basic,13,14,,56474.17
CL-31522,"Ramesh, Prashad and Mallick",2017-09-09,2020-06-01,Basic,11,12,,47753.23
CL-71617,Chacko Ltd,2013-09-29,2023-06-01,Basic,9,10,1.0,39604.82
CL-92628,Palan-Jani,2015-11-18,2016-10-01,Pro,19,19,,153846.71
CL-82328,"Morar, Chana and Nadkarni",2016-11-16,2024-03-01,Pro,27,30,2.0,238059.28
CL-41702,"Chaudhari, Kalita and Bera",2014-07-22,2015-01-01,Basic,5,5,,20239.2
CL-36889,Sarraf Ltd,2016-10-18,2023-03-01,Pro,21,22,1.0,174697.11
CL-81288,Khare-Oak,2023-03-26,2024-02-01,Basic,12,12,1.0,48860.8
CL-41683,Manda-Kunda,2021-10-05,2024-05-01,Basic,13,12,1.0,47309.51
CL-20694,Bumb Ltd,2016-08-29,2024-04-01,Pro,17,16,2.0,126906.94
CL-17957,"Palla, Roy and Taneja",2016-12-28,2021-07-01,Pro,20,20,,158763.27
CL-36429,Kothari-Contractor,2015-11-05,2025-06-01,Basic,5,5,0.0,20055.63
CL-18459,"Barman, Mody and Shenoy",2016-03-01,2020-11-01,Basic,9,9,,35462.87
CL-84463,Manne-Pradhan,2021-05-21,2023-10-01,Pro,31,30,2.0,240006.39
CL-64897,"Narang, Doshi and Pillay",2016-04-18,2019-08-01,Enterprise,63,65,,976822.78
CL-26502,Badal-Jaggi,2016-11-25,2021-06-01,Basic,12,12,,48876.22
CL-25427,Soni-Chakrabarti,2018-08-18,2020-12-01,Pro,22,19,,151889.78
CL-57523,Bava-Khare,2021-12-29,2023-08-01,Basic,12,12,3.0,48228.02
CL-96503,Sundaram PLC,2019-01-17,2022-02-01,Enterprise,63,62,3.0,913176.85
CL-26954,"Dani, Issac and Bahri",2022-05-18,2023-06-01,Basic,13,14,3.0,55181.04
CL-64372,"Kara, Venkataraman and Jha",2014-07-01,2020-09-01,Basic,12,12,,47783.94
CL-63550,"Garde, Vyas and Sathe",2020-01-16,2023-09-01,Pro,23,24,5.0,194718.61
CL-43739,Khosla-Dara,2016-07-13,2025-01-01,Pro,23,22,3.0,175694.08
CL-10606,Ramachandran-Panchal,2018-06-22,2021-09-01,Pro,40,43,,337179.0
CL-58503,Ghose-Shah,2019-05-24,2021-08-01,Pro,33,34,,273853.59
CL-17957,"Palla, Roy and Taneja",2016-12-28,2020-09-01,Pro,20,21,,165026.62
CL-86840,Manda Ltd,2023-03-16,2025-09-01,Pro,22,24,1.0,192184.69
CL-68593,"Vohra, Sinha and Lala",2019-07-28,2024-08-01,Pro,21,20,2.0,162349.13
CL-55774,"Sheth, Khosla and Zachariah",2015-03-16,2021-07-01,Basic,7,7,,28014.53
CL-19522,"Gera, Char and Raj",2016-03-13,2016-09-01,Pro,38,41,,334210.32
CL-92628,Palan-Jani,2015-11-18,2023-06-01,Pro,19,20,3.0,161721.01
CL-93176,Batra-Samra,2014-11-26,2023-02-01,Basic,15,15,3.0,58885.65
CL-75182,Venkatesh-Kala,2020-07-08,2025-08-01,Pro,23,24,3.0,189510.52
CL-15441,"Dubey, Taiolr and Batra",2022-08-25,2025-09-01,pro,27,28,1.0,221213.46
CL-19522,"Gera, Char and Raj",2016-03-13,2019-03-01,Pro,38,41,,324377.59
CL-43739,Khsola-Dara,2016-07-13,2019-09-01,pro,23,24,,194409.79
CL-34102,"Dubey, Sarraf and Gala",2015-10-09,2021-04-01,Pro,28,27,,218244.56
CL-63209,Sandal PLC,2025-01-29,2025-07-01,Basic,9,9,0.0,35328.26
CL-62756,"Sunder, Sarna and Cheema",2020-07-16,2021-03-01,Basic,15,16,,62737.37
CL-31522,"Ramesh, Prashad and Mallick",2017-09-09,2017-10-01,Basic,11,11,,43526.23
CL-37188,Rege PLC,2020-02-18,2025-09-01,Basic,13,14,1.0,55983.27
CL-64372,"Kara, Venkataraman and Jha",2014-07-01,2016-05-01,Basic,12,12,,47066.22
CL-55480,Mistry-Kumar,2021-04-12,2024-12-01,Pro,32,30,2.0,235868.29
CL-97751,"Sura, Gara and Warrior",2021-03-31,2021-11-01,Basic,9,9,0.0,36380.38
CL-26954,"Dani, Issac and Bahri",2022-05-18,2024-12-01,Basic,13,12,1.0,48071.78
CL-84661,Chana Group,2014-10-18,2018-01-01,Basic,8,7,,27902.94
CL-66584,Bhasin-Rastogi,2022-05-01,2022-09-01,Enterprise,86,93,6.0,1382057.78
CL-84661,Chana Group,2014-10-18,2022-09-01,Basic,8,8,0.0,32160.13
CL-17957,"Palla, Roy and Taneja",2016-12-28,2021-03-01,Pro,20,22,,174024.04
CL-91913,"Datta, Mishra and Kala",2015-02-26,2025-05-01,Basic,10,10,1.0,39969.14
CL-20694,Bumb Ltd,2016-08-29,2017-03-01,Pro,17,17,,136340.68
CL-61833,"Rattan, Subramanian and Pandya",2016-11-03,2023-11-01,Basic,15,15,2.0,59954.81
CL-74628,Batra-Acharya,2021-02-09,2021-12-01,Basic,6,5,0.0,20315.45
CL-51132,"Warrior, Yohannan and Dada",2018-12-28,2020-08-01,Basic,5,5,,19684.15
CL-61312,Comar-Sandal,2014-03-29,2023-03-01,Pro,35,36,5.0,284236.16
CL-61490,"Ghose, Purohit and Natt",2015-01-21,2016-04-01,Basic,6,6,,24211.78
CL-26954,"Dani, Issac and Bahri",2022-05-18,2023-09-01,Basic,13,14,3.0,56764.02
CL-93734,"Ganguly, Ramanathan and Chahal",2015-01-13,2016-06-01,Pro,29,29,,236109.63
CL-76329,Tiwari LLC,2017-10-19,2017-12-01,Basic,6,6,,24083.4
CL-54011,Chacko-Korpal,2019-03-21,2022-02-01,Basic,11,11,1.0,44234.2
CL-46911,"Sabharwal, Mammen and Wason",2016-04-24,2022-12-01,Basic,6,5,0.0,19881.41
CL-97964,Kapoor Inc,2015-11-09,2016-05-01,Pro,35,34,,269625.79
CL-96503,Sundaram PLC,2019-01-17,2019-12-01,Enterprise,63,56,,831320.65
CL-37114,"Gola, Issac and Iyengar",2017-04-28,2021-01-01,Basic,12,10,,40667.73
CL-24168,Iyengar Group,2017-03-31,2024-11-01,Pro,26,25,1.0,196068.39
CL-13321,"Taneja, Acharya and Thaman",2014-08-11,2014-12-01,Pro,38,35,,282788.48
CL-56763,Chacko-Chokshi,2018-06-17,2019-05-01,Basic,13,13,,51212.49
CL-47213,Srinivas-Subramanian,2014-02-01,2024-03-01,Enterprise,92,93,6.0,1378032.22
CL-98268,Bhavsar-Chaudhari,2019-01-29,2023-01-01,Pro,20,18,1.0,141203.41
CL-79605,"Gole, Varughese and Nadkarni",2016-10-29,2024-04-01,Pro,18,18,1.0,144654.89
CL-86840,Manda Ltd,2023-03-16,2023-12-01,Pro,22,21,2.0,166409.96
CL-76898,"Upadhyay, Dave and Ravi",2018-12-05,2022-02-01,Basic,11,11,2.0,43234.89
CL-61312,Comar-Sandal,2014-03-29,2018-12-01,Pro,35,31,,243336.54
CL-66584,Bhasin-Rastogi,2022-05-01,2023-03-01,Enterprise,86,94,5.0,1419125.19
CL-55774,"Sheth, Khosla and Zachariah",2015-03-16,2025-01-01,Basic,7,6,0.0,23751.42
CL-80376,Kari and Sons,2016-01-02,2019-07-01,Basic,12,12,,47379.15
CL-40794,Kamdar LLC,2018-01-05,2020-03-01,Pro,18,18,,145532.11
CL-35893,"Gdoa, Sampath and Kakar",2018-04-05,2019-04-01,enterprise,55,53,,792998.16
CL-55480,Mistry-Kumar,2021-04-12,2024-06-01,Pro,32,33,2.0,259357.17
CL-46911,"Sabharwal, Mammen and Wason",2016-04-24,2020-11-01,Basic,6,6,,24180.55
CL-47356,Tank Ltd,2017-01-03,2024-05-01,Basic,10,10,0.0,39378.42
CL-51532,Kadakia and Sons,2016-11-21,2023-08-01,Basic,13,13,2.0,52823.62
CL-84463,Manne-Pradhan,2021-05-21,2023-03-01,Pro,31,34,2.0,273132.28
CL-24168,Iyengar Group,2017-03-31,2019-03-01,Pro,26,29,,236118.53
CL-84661,Chana Group,2014-10-18,2021-09-01,Basic,8,8,,32390.94
CL-10606,Ramachandran-Panchal,2018-06-22,2019-05-01,Pro,40,38,,299819.69
CL-84661,Chana Group,2014-10-18,2019-04-01,Basic,8,8,,31916.21
CL-46220,Kar-Chandran,2022-08-29,2023-07-01,Basic,11,11,1.0,43652.76
CL-61833,"Rattan, Subramanian and Pandya",2016-11-03,2024-05-01,Basic,15,15,2.0,60147.69
CL-41702,"Chaudhari, Kalita and Bera",2014-07-22,2014-09-01,Basic,5,5,,19969.82
CL-67568,"Salvi, Brahmbhatt and Dutta",2015-02-11,2017-07-01,Pro,29,30,,238568.68
CL-46911,"Sabharwal, Mammen and Wason",2016-04-24,2016-05-01,Basic,6,6,,23585.72
CL-95027,Rao-Chand,2015-05-18,2023-10-01,Basic,12,12,3.0,48706.43
CL-31522,"Ramesh, Prashad and Mallick",2017-09-09,2025-07-01,Basic,11,11,3.0,44457.36
CL-24568,Ramaswamy-Thakur,2018-09-19,2022-07-01,Basic,11,11,3.0,43522.72
CL-62756,"Sunder, Sarna and Cheema",2020-07-16,2024-09-01,Basic,15,15,2.0,60584.68
CL-26502,Badal-Jaggi,2016-11-25,2021-08-01,Basic,12,12,,47789.08
CL-55774,"Sheth, Khosla and Zachariah",2015-03-16,2017-01-01,Basic,7,7,,28397.83
CL-15441,"Dubey, Tailor and Batra",2022-08-25,2025-06-01,Pro,27,29,1.0,228631.01
CL-27613,Jayaraman and Sons,2024-12-16,2025-02-01,Enterprise,54,51,4.0,772569.91
CL-63209,Sandal PLC,2025-01-29,2025-04-01,Basic,9,9,0.0,36017.3
CL-61490,"Ghose, Purohit and Natt",2015-01-21,2018-06-01,Basic,6,6,,24464.73
CL-41800,Tiwari-Garde,2020-04-22,2021-04-01,Basic,15,15,,59786.17
CL-63550,"Garde, Vyas and Sathe",2020-01-16,2022-04-01,Pro,23,23,2.0,181879.19
CL-51132,"Warrior, Yohannan and Dada",2018-12-28,2025-01-01,Basic,5,4,0.0,16303.19
CL-59245,Sibal-Brahmbhatt,2018-08-24,2025-03-01,Pro,34,37,4.0,290487.68
CL-37188,Rege PLC,2020-02-18,2025-02-01,Basic,13,13,2.0,51622.74
CL-34102,"Dubey, Sarraf and Gala",2015-10-09,2018-06-01,Pro,28,29,,229566.09
CL-83431,"Pal, Zachariah and Madan",2015-09-17,2018-05-01,Enterprise,76,78,,1159309.74
CL-46911,"Sabharwal, Mammen and Wason",2016-04-24,2017-07-01,Basic,6,6,,23642.45
CL-13933,Desmhukh LLC,2023-12-02,2024-05-01,Basic ,13,13,1.0,51853.66
CL-72755,"Krishnan, Nadig and D’Alia",2018-07-03,2021-05-01,Pro,25,25,,199380.97
CL-54011,Chacko-Korpal,2019-03-21,2023-05-01,Basic,11,11,1.0,43862.49
CL-40794,Kamdar LLC,2018-01-05,2021-06-01,Pro,18,18,,142957.56
CL-57058,"Naik, Maharaj and Parmer",2014-06-19,2014-09-01,Basic,11,12,,47782.31
CL-73851,Atwal-Ravi,2015-04-29,2025-04-01,Enterprise,93,97,5.0,1453243.19
CL-64492,Om Group,2019-01-19,2024-01-01,Pro,19,17,1.0,137259.63
CL-64372,"Kara, Venkataraman and Jha",2014-07-01,2022-09-01,Basic,12,13,5.0,51115.13
CL-57058,"Naik, Maharaj and Parmre",2014-06-19,2025-03-01,basic,11,11,1.0,44168.52
CL-83431,"Pal, Zachariah and Madan",2015-09-17,2019-08-01,Enterprise,76,77,,1177228.51
CL-47213,Srinivas-Subramanian,2014-02-01,2024-05-01,Enterprise,92,96,5.0,1436229.59
CL-42668,"Sangha, Zacharia and Mitra",2018-11-01,2021-06-01,Basic,8,8,,31657.8
CL-97964,Kapoor Inc,2015-11-09,2024-12-01,Pro,35,30,4.0,235413.97
CL-61312,Comar-Sandal,2014-03-29,2020-02-01,Pro,35,35,,283716.55
CL-83431,"Pal, Zachariah and Madan",2015-09-17,2018-12-01,Enterprise,76,67,,999715.98
CL-37071,Atwal and Sons,2016-11-03,2023-09-01,Basic,7,8,1.0,32187.94
CL-98268,Bhavsar-Chaudhari,2019-01-29,2022-08-01,Pro,20,21,1.0,169756.61
CL-72092,Choudhry-Mahal,2021-03-11,2022-04-01,Pro,39,41,6.0,326807.53
CL-72755,"Krishnan, Nadig and D’Alia",2018-07-03,2018-11-01,Pro,25,24,,192491.7
CL-76329,Tiwari LLC,2017-10-19,2020-07-01,Basic,6,6,,23955.55
CL-10868,Patel Inc,2015-11-19,2019-02-01,Pro,37,35,,278397.38
CL-84661,Chana Group,2014-10-18,2015-01-01,Basic,8,7,,28303.85
CL-97964,Kapoor Inc,2015-11-09,2023-03-01,Pro,35,38,5.0,299251.1
CL-68593,"Vohra, Sinha and Lala",2019-07-28,2022-06-01,Pro,21,21,1.0,170098.82
CL-51519,"Gill, Anne and Jaggi",2020-10-07,2024-10-01,Pro,18,18,3.0,143367.33
CL-61312,Comar-Sandal,2014-03-29,2016-05-01,Pro,35,34,,270950.92
CL-67568,"Salvi, Brahmbhatt and Dutta",2015-02-11,2025-07-01,Pro,29,29,2.0,232354.27
CL-59713,More-Bhandari,2014-01-20,2023-09-01,Enterprise,48,49,2.0,728344.47
CL-40794,Kamdar LLC,2018-01-05,2022-09-01,Pro,18,18,2.0,145084.47
CL-95027,Rao-Chand,2015-05-18,2022-05-01,Basic,12,13,1.0,51730.09
CL-46911,"Sabharwal, Mammen and Wason",2016-04-24,2019-07-01,Basic,6,6,,24296.08
CL-24568,Ramaswamy-Thakur,2018-09-19,2021-12-01,Basic,11,10,0.0,40116.43
CL-67568,"Salvi, Brahmbhatt and Dutta",2015-02-11,2020-04-01,Pro,29,28,,226456.03
CL-10868,Patel Inc,2015-11-19,2020-06-01,Pro,37,40,,321337.1
CL-61490,"Ghose, Purohit and Natt",2015-01-21,2020-05-01,Basic,6,6,,23545.13
CL-37114,"Gola, Issac and Iyengar",2017-04-28,2020-11-01,Basic,12,12,,47313.99
CL-32462,"Mitter, Sen and Madan",2021-04-30,2022-12-01,Basic,12,11,1.0,43764.19
CL-61312,ComarS-andal,2014-03-29,2014-09-01,Pro ,35,35,,279531.45
CL-72280,Nazareth Group,2021-12-23,2022-08-01,Pro,26,26,1.0,205946.88
CL-97751,"Sura, Gara and Warrior",2021-03-31,2025-06-01,Basic,9,10,1.0,40274.64
CL-58664,Tella-Dara,2018-05-19,2025-08-01,Pro,34,35,3.0,278345.33
CL-58467,Bali-Acharya,2022-03-28,2023-03-01,Pro,30,33,2.0,263767.25
CL-97964,Kapoor Inc,2015-11-09,2019-11-01,Pro,35,35,,275131.28
CL-25169,Kakar Group,2016-09-28,2016-12-01,Basic,11,10,,40170.27
CL-72755,"Krishnan, Nadig and D’Alia",2018-07-03,2024-12-01,Pro,25,23,1.0,185529.11
CL-73992,Batta and Sons,2017-08-12,2022-05-01,Pro,28,28,2.0,225604.26
CL-74628,Batra-Acharya,2021-02-09,2024-02-01,Basic,6,6,0.0,24435.6
CL-79605,"Gole, Varughese and Nadkarni",2016-10-29,2021-12-01,Pro,18,16,2.0,126292.21
CL-88571,"Narasimhan, Reddy and Dhawan",2014-12-25,2019-10-01,Basic,8,8,,32450.96
CL-81288,Khare-Oak,2023-03-26,2024-11-01,Basic,12,12,2.0,48717.77
CL-54011,Chacko-Korpal,2019-03-21,2021-09-01,Basic,11,11,,44502.25
CL-26502,Badal-Jaggi,2016-11-25,2022-05-01,Basic,12,12,1.0,47456.35
CL-61312,Comar-Sandal,2014-03-29,2021-03-01,Pro,35,36,,282796.52
CL-80376,Kari and Sons,2016-01-02,2023-04-01,Basic,12,12,1.0,47268.48
CL-40270,Lall-Nadig,2016-11-21,2020-08-01,Basic,10,10,,40171.55
CL-91913,"Datta, Mishra and Kala",2015-02-26,2021-04-01,Basic,10,10,,39934.67
CL-25427,Soni-Chakrabarti,2018-08-18,2025-09-01,Pro,22,22,1.0,179256.12
CL-50300,Sen-Pingle,2025-03-26,2025-05-01,Basic,14,14,2.0,56116.63
CL-47356,Tank Ltd,2017-01-03,2018-04-01,Basic,10,10,,40625.17
CL-48764,Memon-Arya,2023-08-31,2023-11-01,Enterprise,73,72,8.0,1062513.49
CL-57058,"Naik, Maharaj and Parmer",2014-06-19,2020-07-01,Basic,11,11,,43223.08
CL-13321,"Taneja, Acharya and Thaman",2014-08-11,2016-10-01,Pro,38,39,,310482.23
CL-24568,Ramaswamy-Thakur,2018-09-19,2025-06-01,Basic,11,12,1.0,47641.73
CL-77504,Dugar-Dewan,2021-07-07,2025-05-01,Enterprise,54,56,4.0,834225.56
CL-63550,"Garde, Vyas and Sathe",2020-01-16,2020-06-01,Pro,23,24,,192337.78
CL-98268,Bhavsar-Chaudhari,2019-01-29,2021-06-01,Pro,20,21,,168526.35
CL-42668,"Sangha, Zacharia and Mitra",2018-11-01,2025-05-01,Basic,8,8,2.0,32398.68
CL-41706,"Manne, Verma and Gour",2015-12-28,2016-07-01,Pro,31,31,,252915.39
CL-37114,"Gola, Issac and Iyengar",2017-04-28,2020-07-01,Basic,12,12,,47366.44
CL-88571,"Narasimhan, Reddy and Dhawan",2014-12-25,2025-05-01,Basic,8,8,0.0,32072.94
CL-47213,Srinivas-Subramanian,2014-02-01,2019-10-01,Enterprise,92,92,,1388364.96
CL-54011,Chacko-Korpal,2019-03-21,2025-02-01,Basic,11,11,2.0,43311.79
CL-64897,"Narang, Doshi and Pillay",2016-04-18,2022-11-01,Enterprise,63,62,3.0,934059.35
CL-97100,"Sandhu, Bahl and Sandal",2019-02-19,2024-01-01,Basic,13,11,4.0,43717.71
CL-51132,"Warrior, Yohannan and Dada",2018-12-28,2025-07-01,Basic,5,5,0.0,20133.83
CL-55774,"Sheth, Khosla and Zachariah",2015-03-16,2016-12-01,Basic,7,6,,23734.88
CL-22205,Boase-Vohra,2016-06-15,2017-05-01,Enterprise,91,93,,1408840.69
CL-51519,"Gill, Anne and Jaggi",2020-10-07,2024-12-01,Pro,18,16,1.0,127769.68
CL-77568,Atwal LLC,2017-10-21,2021-09-01,Basic,11,11,,44523.97
CL-18459,"Barman, Mody and Shenoy",2016-03-01,2022-11-01,Basic,9,9,1.0,36393.37
CL-61490,"Ghose, Purohit and Natt",2015-01-21,2016-09-01,Basic,6,7,,28233.91
CL-17957,"Palla, Roy and Taneja",2016-12-28,2022-11-01,Pro,20,20,1.0,160002.72
CL-84661,Chana Group,2014-10-18,2023-07-01,Basic,8,8,0.0,31772.02
CL-47356,Tank Ltd,2017-01-03,2024-03-01,Basic,10,10,0.0,40766.58
CL-66584,Bhasin-Rastogi,2022-05-01,2025-09-01,Enterprise,86,87,7.0,1303966.75
CL-79605,"Gole, Varughese and Nadkarni",2016-10-29,2024-06-01,Pro,18,19,2.0,154028.31
CL-67568,"Salvi, Brahmbhatt and Dutta",2015-02-11,2021-06-01,Pro,29,32,,258580.86
CL-79605,"Gole, Varughese and Nadkarni",2016-10-29,2024-10-01,Pro,18,17,3.0,135369.77
CL-51532,Kadakia and Sons,2016-11-21,2024-08-01,Basic,13,13,1.0,52116.65
CL-88571,"Narasimhan, Reddy and Dhawan",2014-12-25,2021-01-01,Basic,8,7,,27697.35
CL-22205,Boase-Vhora,2016-06-15,2024-01-01,Enterprise ,91,85,4.0,1255710.65
CL-77568,Atwal LLC,2017-10-21,2022-04-01,Basic,11,11,1.0,43995.92
CL-77568,Atwal LLC,2017-10-21,2018-01-01,Basic,11,10,,40518.64
CL-77504,Dugar-Dewan,2021-07-07,2024-12-01,Enterprise,54,48,2.0,721777.86
CL-47213,Srinivas-Subramanian,2014-02-01,2025-09-01,Enterprise,92,98,6.0,1468907.21
CL-68593,"Vohra, Sinha and Lala",2019-07-28,2020-07-01,Pro,21,20,,162477.05
CL-76329,Tiwari LLC,2017-10-19,2022-06-01,Basic,6,6,0.0,24241.08
CL-55774,"Sheth, Khosla and Zachariah",2015-03-16,2015-06-01,Basic,7,8,,31869.57
CL-56763,Chacko-Chokshi,2018-06-17,2025-04-01,Basic,13,14,1.0,56380.1
CL-10868,Patel Inc,2015-11-19,2016-03-01,Pro,37,41,,330760.62
CL-62756,"Sunder, Sarna and Cheema",2020-07-16,2020-09-01,Basic,15,16,,64519.55
CL-34306,"Mall, Mitra and Contractor",2014-10-07,2020-09-01,Pro,19,20,,159108.17
CL-95937,"Rege, Zachariah and Nadig",2023-09-12,2025-09-01,Basic,11,12,6.0,48893.33
CL-22205,Boase-Vohra,2016-06-15,2018-12-01,Enterprise,91,81,,1197130.65
CL-77568,Atwal LLC,2017-10-21,2021-07-01,Basic,11,11,,44152.4
CL-95027,Rao-Chand,2015-05-18,2017-03-01,Basic,12,13,,51586.38
CL-58252,"Cherian, Sabharwal and Luthra",2024-06-11,2025-01-01,Basic,9,8,0.0,32341.72
CL-55774,"Sheth, Khosla and Zachariah",2015-03-16,2019-12-01,Basic,7,6,,24319.71
CL-73851,Atwal-Ravi,2015-04-29,2021-06-01,Enterprise,93,96,,1411247.4
CL-76329,Tiwari LLC,2017-10-19,2020-10-01,Basic,6,6,,24169.74
CL-99845,Chadha-Patel,2015-12-09,2020-10-01,Basic,13,13,,52400.33
CL-97100,"Sandhu, Bahl and Sandal",2019-02-19,2021-01-01,Basic,13,12,,48622.36
CL-61490,"Ghose, Purohit and Natt",2015-01-21,2020-09-01,Basic,6,6,,24309.12
CL-10606,Ramachandran-Panchal,2018-06-22,2024-11-01,Pro,40,41,2.0,332314.85
CL-18459,"Barman, Mody and Shenoy",2016-03-01,2020-01-01,Basic,9,8,,32285.65
CL-77568,Atwal LLC,2017-10-21,2021-02-01,Basic,11,11,,44281.64
CL-72092,Choudhry-Mahal,2021-03-11,2024-09-01,Pro,39,41,6.0,324540.89
CL-67568,"Salvi, Brahmbhatt nad Dutta",2015-02-11,2021-08-01,pro,29,30,,238304.44
CL-18459,"Barman, Mody and Shenoy",2016-03-01,2018-12-01,Basic,9,8,,31530.29
CL-24153,"Sachar, Pandit and Khalsa",2019-05-18,2023-04-01,Pro,17,17,4.0,136269.9
CL-34102,"Dubey, Sarraf and Gala",2015-10-09,2022-09-01,Pro,28,30,2.0,243901.26
CL-36889,Sarraf Ltd,2016-10-18,2021-12-01,Pro,21,20,6.0,158420.77
CL-58664,Tella-Dara,2018-05-19,2020-11-01,Pro,34,34,,271842.68
CL-35893,"Goda, Sampath and Kakar",2018-04-05,2021-04-01,Enterprise,55,54,,809107.75
CL-99845,Chadha-Patel,2015-12-09,2020-01-01,Basic,13,12,,47906.73
CL-22205,Boase-Vohra,2016-06-15,2023-01-01,Enterprise,91,81,4.0,1196976.74
CL-79605,"Gole, Varughese and Nadkarni",2016-10-29,2024-05-01,Pro,18,18,1.0,142576.53
CL-67568,"Salvi, Barhmbhatt and Dutta",2015-02-11,2022-08-01,pro,29,30,2.0,240135.86
CL-24153,"Sachar, Pandit and Khalsa",2019-05-18,2023-03-01,Pro,17,17,1.0,137295.63
CL-64587,"Bhakta, Deshmukh and Lata",2017-04-04,2021-01-01,Basic,11,10,,39241.94
CL-75182,Venkatesh-Kala,2020-07-08,2021-07-01,Pro,23,24,,195606.76
CL-56763,Chacko-Chokshi,2018-06-17,2020-01-01,Basic,13,12,,48530.15
CL-37114,"Gola, Issac and Iyengar",2017-04-28,2025-01-01,Basic,12,10,0.0,39723.83
CL-81912,Chaudhary PLC,2021-02-01,2023-11-01,Basic,13,13,1.0,51488.02
CL-64587,"Bhakta, Deshmukh and Lata",2017-04-04,2024-06-01,Basic,11,12,1.0,48172.68
CL-17097,Agrawal Ltd,2023-06-30,2024-10-01,Basic,12,11,2.0,44745.43
CL-73992,Batta and Sons,2017-08-12,2021-06-01,Pro,28,30,,237625.92
CL-25169,Kakar Group,2016-09-28,2018-07-01,Basic,11,11,,44791.59
CL-51532,Kadakia and Sons,2016-11-21,2023-04-01,Basic,13,14,1.0,55468.27
CL-62756,"Sunder, Sarna and Cheema",2020-07-16,2022-08-01,Basic,15,15,1.0,58809.4
CL-26502,Badal-Jaggi,2016-11-25,2021-01-01,Basic,12,11,,44398.45
CL-59245,Sibal-Brahmbhatt,2018-08-24,2024-07-01,Pro,34,33,2.0,261856.08
